archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza74_1_260312121454901_ACD_64165_mejorado.json,amza74,10,100,80,70,0,60,100,0,0,0,42.0,"plan de 18 días, que viene en 8 de base, con 10 de regalo",False,"plan de 18 días, que viene en 8 de base, con 10 de regalo, plan de 25 días, con 15 de base, 10 de regalo",El agente se presenta y verifica la identidad del cliente.  Pregunta sobre el consumo de datos y ofrece planes. No ofrece fibra. El cierre no es concluyente. No se observa empatía ni proactividad.,"Mejorar la presentación inicial utilizando la frase correcta., Completar la detección de necesidades., Ofrecer fibra., Cerrar la venta de forma más efectiva.","Verificación de la identidad del cliente., Saludo y despedida cordial., Ofrecimiento de planes.",2026-03-16T03:01:35.357881
amza74_1_260312123504961_ACD_81375_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no realizó ninguna de las acciones necesarias para una venta exitosa. No hubo presentación, identificación del cliente, detección de necesidades, oferta de productos, manejo de objeciones, cierre ni despedida.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Cierre de Ventas",,2026-03-16T03:01:40.395618
amza74_1_260312131406485_ACD_44029_mejorado.json,amza74,80,80,60,80,80,40,80,80,80,0,70.0,Plan de 18 gigas,True,"Plan de 18 gigas, Plan de 25 gigas","La agente se presentó y ofreció planes y fibra. Detectó necesidades del cliente. El cierre no fue efectivo, pero se mostró proactiva y empática. El manejo de objeciones fue adecuado. Mejorar el cierre y la detección de necesidades.","Cierre, Detección de necesidades","Presentación, Oferta de productos, Proactividad, Empatía",2026-03-16T03:01:47.221002
amza74_1_260312132451458_ACD_71357_mejorado.json,amza74,100,100,70,100,100,100,0,0,70,0,71.0,18 gigas,False,"18 gigas, 14 gigas","El agente se presenta correctamente, identifica al cliente y ofrece los planes directamente.  El cierre se completa con la solicitud del DNI.  Se podría mejorar la empatía y la proactividad al ofrecer otros productos.","Empatía, Proactividad","Presentación, Identificación del cliente, Oferta de productos, Cierre",2026-03-16T03:01:53.233916
amza74_1_260312140321014_ACD_77429_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada informativa, no se realiza venta. El agente no sigue los pasos para la venta, no se presenta, no verifica datos, no ofrece productos, no cierra la venta.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta de productos., Cierre de venta.",,2026-03-16T03:01:58.880857
amza74_1_260312143702961_ACD_69175_mejorado.json,amza74,10,100,50,0,0,0,100,0,50,100,31.0,,False,,"El agente se identifica y se despide correctamente. No ofrece productos, no realiza cierre y no detecta necesidades efectivamente.","Ofrecer planes directamente., Realizar un cierre de venta., Profundizar en la detección de necesidades.","Identificación correcta del cliente., Despedida cordial.",2026-03-16T03:02:04.320776
amza74_1_260312143833414_ACD_72799_mejorado.json,amza74,100,0,20,80,50,80,100,0,50,0,52.0,18 gigas,False,"18 gigas, 25 gigas","El agente se presenta correctamente y ofrece planes. Debe mejorar la detección de necesidades, la proactividad y la empatía.","Detección de necesidades, Proactividad, Empatía","Presentación, Cierre",2026-03-16T03:02:10.172829
amza74_1_260313101951882_ACD_15305_mejorado.json,amza74,0,100,0,100,100,100,100,0,100,100,60.0,Plan de 14 gigas,False,"Plan de 14 gigas, Plan de 18 gigas","La agente se presenta, aunque no con la frase obligatoria. Identifica al cliente correctamente. Ofrece los planes directamente y maneja bien la objeción sobre el precio. Cierra la venta enviando la información por WhatsApp y se despide de forma cordial.","Mejorar la presentación inicial, utilizando la frase correcta., Realizar preguntas para detectar las necesidades del cliente.","Identificación correcta del cliente., Oferta directa de los productos., Manejo de objeciones., Cierre de la venta., Empatía., Resolución de la solicitud.",2026-03-16T03:02:16.550908
amza74_1_260313105455764_ACD_04425_mejorado.json,amza74,100,100,100,0,0,0,100,0,100,0,40.0,,False,,"La llamada inicia bien con saludo, presentación, identificación y empatía. Sin embargo, no hay oferta de productos ni un cierre efectivo. La detección de necesidades es limitada por la respuesta del cliente.","Ofrecer productos y planes de forma proactiva., Completar el proceso de cierre, incluso si el cliente se niega.","Saludo y presentación adecuados., Identificación del cliente., Empatía con el cliente., Despedida cordial.",2026-03-16T03:02:22.521301
amza74_1_260313115209801_ACD_72131_mejorado.json,amza74,10,10,20,30,20,10,80,0,40,0,22.0,Plan de 25 gigas,False,"Plan de 25 gigas, Plan de 18 gigas","El agente se presenta, ofrece planes y se despide de forma cordial.  No hay una buena detección de necesidades ni un manejo efectivo de objeciones. No ofrece fibra.","Detección de necesidades, Manejo de objeciones, Ofrecer fibra de forma proactiva","Saludo y presentación inicial, Despedida cordial",2026-03-16T03:02:28.639097
amza74_1_260313131038862_MIT_01986_mejorado.json,amza74,0,100,0,0,0,0,100,0,100,0,30.0,,False,,"La llamada se enfoca en la coordinación de una portabilidad, pero no cumple con los criterios de venta ni ofrece productos.","Presentación y oferta de productos, Detección de necesidades","Identificación del cliente, Empatía",2026-03-16T03:02:34.196173
amza74_1_260313133200852_ACD_79445_mejorado.json,amza74,100,100,100,100,100,100,100,100,100,100,90.0,25 gigas,False,"25 gigas, 40 gigas","El agente se presenta correctamente, identifica al cliente, detecta necesidades, ofrece productos de forma directa, maneja el cierre y completa la venta. No ofrece fibra.",,"Presentación clara y concisa., Correcta detección de necesidades., Cierre efectivo.",2026-03-16T03:02:39.900792
amza74_1_260313135114365_ACD_39515_mejorado.json,amza74,10,10,20,80,10,0,100,0,20,0,25.0,25 gigas,False,"25 gigas, 18 kilos","El agente se presenta y verifica la identidad, pero la detección de necesidades es limitada y no hay cierre efectivo debido a la objeción del cliente. Ofrece planes de manera directa. No se ofrece fibra. La despedida es correcta. No hay empatía.","Detección de necesidades, Manejo de objeciones, Cierre, Proactividad","Presentación inicial, Oferta de productos, Despedida",2026-03-16T03:02:46.506988
amza74_1_260313140037121_ACD_68967_mejorado.json,amza74,10,100,0,100,0,0,0,0,0,100,21.0,Plan de 25 gigas,False,"Plan de 25 gigas, Plan de 18","El agente se presentó de manera incorrecta. No realizó la detección de necesidades, ni completó el cierre. No ofreció fibra ni mostró empatía.","Detección de necesidades, Cierre de venta, Ofrecer fibra, Empatía","Identificación correcta del cliente, Ofreció los planes directamente",2026-03-16T03:02:52.523423
amza74_1_260313140806984_ACD_92221_mejorado.json,amza74,0,100,80,100,0,0,100,0,0,100,38.0,18 gigas,False,18 gigas,"El agente se presenta y verifica la identidad, detecta las necesidades básicas y ofrece un plan. No se completa el cierre ni se ofrecen otros productos. No hay manejo de objeciones. No demuestra empatía.","Cierre, Proactividad, Empatia","Identificación del cliente, Oferta de productos",2026-03-16T03:02:58.370136
amza74_1_260313141639284_MIT_01989_mejorado.json,amza74,0,0,0,0,0,100,100,0,50,50,30.0,plan de 40,False,"plan de 40, 30 gigas","El agente necesita mejorar la presentación, identificación del cliente, detección de necesidades, oferta de productos y proactividad. El cierre y la despedida fueron correctos. Muestra poca empatía y la resolución de problemas fue parcial.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Proactividad, Empatía","Cierre, Despedida, Resolución de dudas",2026-03-16T03:03:04.578144
amza74_1_260313143727311_ACD_62727_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,25 GIGAs,False,"25 GIGAs, 18 gigas","El agente no cumple con los criterios de evaluación, utiliza frases prohibidas, no verifica la identidad del cliente ni detecta necesidades. No maneja objeciones ni completa el cierre. No muestra empatía y no resuelve el problema.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad",,2026-03-16T03:03:10.410083
amza74_1_260314101526533_MIT_01998_mejorado.json,amza74,0,100,0,100,0,100,100,0,0,0,50.0,plan de 25 gigas,False,plan de 25 gigas,"El agente necesita mejorar la presentación inicial, detección de necesidades y proactividad en la oferta de productos. El cierre y la despedida fueron correctos.  La verificación de la identidad del cliente fue correcta.","Saludo y presentación inicial, Detección de necesidades, Proactividad en la oferta de productos","Cierre de venta efectivo, Identificación del cliente, Despedida cordial",2026-03-16T03:03:16.573803
amza74_1_260314104950725_ACD_15047_mejorado.json,amza74,0,100,20,60,0,0,0,0,60,0,24.0,Plan de 18 gigas,False,"Plan de 18 gigas, Plan de 25 gigas","La llamada no logra concretar una venta debido a una presentación y cierre deficientes, falta de proactividad en la oferta de productos y un manejo de objeciones inexistente. Si bien se identifica al cliente y demuestra empatía, la llamada carece de los elementos necesarios para generar un cierre.","Presentación y cierre, Detección de necesidades, Manejo de objeciones, Proactividad en la oferta de productos","Identificación del cliente, Demuestra empatía",2026-03-16T03:03:23.233442
amza74_1_260314110055990_ACD_22623_mejorado.json,amza74,0,100,50,70,20,0,0,0,20,0,26.0,18 gigas,False,"18 gigas, 25 gigas",El agente no cumple con los criterios de presentación y cierre.  El manejo de objeciones es deficiente y no hay intento de cerrar la venta.  No se ofrece fibra ni productos adicionales.,"Presentación, Cierre de ventas, Manejo de objeciones, Ofrecer fibra y productos adicionales",Identificación del cliente,2026-03-16T03:03:29.844895
amza74_1_260314113036381_ACD_40149_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,La llamada no cumple con los criterios de evaluación. No se detecta la necesidad del cliente y no se ofrece ningún producto de forma proactiva. La presentación es incorrecta.,"Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida",2026-03-16T03:03:35.222233
amza74_1_260314113935011_ACD_46307_mejorado.json,amza74,100,100,70,100,0,100,100,0,100,50,72.0,18 gigas,False,"18 gigas, 25 gigas","El agente se presentó y verificó la identidad, ofreció planes directamente y completó el cierre.  Mostró empatía ante el problema del cliente con la deuda, aunque no pudo resolverlo.","Ofrecer proactivamente fibra y productos adicionales., Indagar más en las necesidades del cliente.","Buen saludo y presentación., Verificación de la identidad del cliente., Ofrecimiento directo de planes., Cierre efectivo., Empatía mostrada.",2026-03-16T03:03:41.396157
amza74_1_260314115704895_ACD_55975_mejorado.json,amza74,100,100,100,100,100,100,100,0,100,100,80.0,18 gigas,False,14 gigas,"El agente se presentó correctamente, verificó la identidad y detectó las necesidades. Manejó las objeciones y, aunque no completó el cierre, intentó dejar la conversación abierta.  Se mostró proactivo en la oferta de productos y empatía hacia el cliente.",Ofrecer fibra/internet hogar.,"Buen manejo de objeciones, Empatía mostrada, Presentación y detección de necesidades correcta.",2026-03-16T03:03:47.506988
amza74_1_260314124224173_ACD_69083_mejorado.json,amza74,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumplió con los criterios de evaluación, principalmente en la presentación, detección de necesidades, oferta de productos y cierre. No hubo manejo de objeciones. Se identificó al cliente y se despidió correctamente.","Presentación y oferta de productos, Detección de necesidades, Cierre de la venta","Identificación del cliente, Despedida",2026-03-16T03:03:53.054665
amza74_1_260314124414228_ACD_69785_mejorado.json,amza74,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada muy deficiente. El agente no se presenta, no identifica al cliente, no detecta necesidades, no ofrece productos ni realiza cierre. La comunicación es errática.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Cierre de Ventas, Proactividad",,2026-03-16T03:03:58.775957
amza74_1_260314124844306_ACD_72475_mejorado.json,amza74,0,100,0,0,0,0,100,0,100,0,30.0,,False,,"El agente se presenta y verifica la identidad de la cliente, pero no ofrece productos ni detecta necesidades. No maneja objeciones y no completa el cierre.","Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida cordial, Empatía",2026-03-16T03:04:04.481483
amza74_1_260314125907934_ACD_78583_mejorado.json,amza74,100,100,100,100,0,0,100,100,100,0,60.0,Plan de 14 gigas,True,"Plan de 14 gigas, Plan de 18 gigas","El agente se presenta correctamente, identifica al cliente, detecta necesidades y ofrece los productos de forma directa. No se realiza un cierre de venta.",Completar el proceso de cierre (aunque el cliente no acepte).,"Buen saludo y presentación., Correcta identificación del cliente., Detección de necesidades., Oferta directa de productos y fibra., Despedida cordial.",2026-03-16T03:04:10.532976
amza74_1_260314130640315_ACD_82643_mejorado.json,amza74,100,100,50,100,0,0,100,0,100,0,55.0,Plan Familiar,False,"Plan de 14 Ligas, Plan de 18 gigas","El agente se presenta y verifica el nombre. Ofrece planes directamente, pero no profundiza en las necesidades del cliente ni maneja la objeción sobre la señal. No se completa el cierre.","Manejo de objeciones, Cierre de venta, Proactividad","Saludo y presentación, Identificación del cliente, Empatía",2026-03-16T03:04:16.419588
